,Word,Value,Freq
21668,https://www.consumeraffairs.com/pets/banfield.html,-0.2525047493454855,4
20216,desolate,-0.25194677119718795,3
12154,sre,-0.25046787405308657,5
17596,stirfry,-0.25043530524698393,9
21436,fuentes,-0.2501369245568217,1
18697,miserably,-0.24860203484354537,6
22858,uninteresting,-0.24824616526151852,3
22890,dresslers,-0.24773901956990022,3
20249,underwelmed,-0.24764405762459193,1
21360,ventetid,-0.246789924667576,1
17626,métro,-0.246499326821371,9
13454,violations,-0.24594499757522703,2
17937,diminished,-0.2455335950775383,2
19819,pathetically,-0.24545453856566074,4
13234,hogwash,-0.24538067223631768,4
20220,ramshackle,-0.2451783703797651,2
2075,lackluster,-0.2451110240849601,21
18628,mall(one,-0.24473269698448105,1
5889,但是这家汤头是我来美国吃过最好的,-0.24446529556396887,1
18026,commissary,-0.2442692078922,6
10977,edamame-,-0.24401836121007536,1
17686,unchewable,-0.24299769730176568,2
19049,ewwwwww,-0.24241752606763942,1
23376,nuit,-0.24227031219117184,5
4969,incompetent,-0.24092282215443278,77
11294,refillable,-0.24087220852222677,4
17805,padding,-0.24057598131673694,4
22009,patio-,-0.24035691553064206,5
16350,offends,-0.2394379333838493,4
18949,20min,-0.23942476176855002,10
13367,screeching,-0.23859218618779776,3
18123,5.00s,-0.23788435795910717,1
22282,inflexible,-0.23784676054388423,2
16951,flimsy,-0.23628318683146543,2
18596,paged,-0.2349761305562557,5
10372,reciept,-0.23485492615233006,2
8163,koobideh,-0.23439640601680867,5
10408,strudel,-0.23374341758860256,4
4887,syringe,-0.23277701702457765,1
13084,dilemma,-0.23233309011749953,2
18758,intractable,-0.23208305723142617,1
14896,ched'r,-0.23194659590320416,2
23141,ratemds,-0.231889175038749,1
3654,overcrowding,-0.23178706423408502,2
13427,amado,-0.23143001520612297,3
11055,reconsider,-0.230976552320978,5
17733,disrespect,-0.23049028915480305,9
23307,suffocated,-0.22839101332309877,1
20954,-incompetent,-0.2282257538944731,3
12457,appertizer,-0.2281865698111986,5
14589,somethin',-0.22764622892871778,5
23366,l'attendre,-0.22731593362550978,4
8960,whisking,-0.22712925296343411,2
4542,pathetic,-0.22674246986147956,32
22894,respectables,-0.22656855725668867,1
9901,tsa,-0.22620938013803568,10
5030,n'y,-0.22538275630481888,5
5734,hyped,-0.225349586333106,6
12728,inattentive,-0.22465468332575067,15
8161,disguising,-0.22454055163395076,4
1229,frustrating,-0.22419764776999374,38
10038,bumpy,-0.22278849922815283,3
203,horrible,-0.22259946436921474,533
14912,manuels,-0.2215352774782301,2
18345,horrid,-0.22129153090568507,12
20489,unapologetic,-0.21988393001705334,2
11991,roxi,-0.21978177676737365,1
16428,pomodoro,-0.21930738670107433,1
2609,judgements,-0.2183013517136414,1
5067,validated,-0.21807980793419202,3
8537,thiugh,-0.2175413776029459,1
22705,entangled,-0.217192338524237,3
18741,hardtime,-0.21698268946338947,1
12380,raw)place,-0.21696744348279573,4
9798,ah.maze.zing,-0.21680112292890738,1
9949,stinks,-0.21618716265497281,3
10959,10:00,-0.21610260136045195,7
16122,differentiates,-0.21599126542672936,2
10597,mare,-0.21441165242456306,4
16469,1/14/17,-0.21395821789458713,4
18805,marshal,-0.21363792525014683,6
13958,jitb,-0.21224354031052375,10
20599,dcs,-0.21140838802455394,5
6992,passais,-0.21060958999756418,1
10836,s#!t,-0.2105978752146566,3
18088,desiree,-0.21043638840209433,2
9706,inaccurate,-0.2102705705447271,24
9491,2/1/2018,-0.2101110897354557,1
15386,cancelling,-0.20942031544156758,13
7334,pregnancy(which,-0.20891589687074874,4
16000,disregard,-0.2084648116660287,8
6637,yelper,-0.20800980825848853,7
5761,soggy,-0.20723054585317827,140
18087,notably,-0.20700558137180156,1
13481,reconfirm,-0.20691864329813872,3
9895,disarray,-0.20677453962323644,1
10495,rekeyed,-0.2065545379358949,2
17498,130pm,-0.20632570906867823,3
11824,chesnuts,-0.2056530776766802,1
23542,misdirection,-0.20537724429253093,3
24168,that.(hence,-0.2052582937277122,1
18859,5114,-0.20442575216730413,2
14747,chronically,-0.20380668429941967,1
20946,erratic,-0.2036271150268124,3
23737,"gourmet""",-0.203526957216273,2
22703,females,-0.2035177674382428,1
16886,hilariously,-0.20330045234611469,4
13641,purifier,-0.20303983853300914,2
8937,impersonal,-0.20283534066145367,3
11280,gradually,-0.20230340160102242,12
15880,argumentative,-0.20224667735476032,3
16482,doing----she,-0.20173975431497665,1
3721,atrocious,-0.20118969318044266,11
17244,concurred,-0.20073560679530966,4
14974,hogs,-0.20072556927941237,4
10366,1.75,-0.20010000523744034,7
18815,unfollowed,-0.19896417451940618,4
15847,cochere,-0.19815360502439136,3
15848,mismanagement,-0.19815360502439128,3
23665,d.c.,-0.19799302677257835,1
22002,hiccup,-0.19745822957261017,1
11861,assister,-0.19713407335735045,1
20126,unreported,-0.19703588062375824,2
22972,picknick,-0.19686009670597576,1
7318,jeramy,-0.1966046550668416,1
12328,outweigh,-0.1962174072950896,3
1080,downgraded,-0.19598350225800948,4
8870,execution,-0.19563266632975596,21
13008,13.00,-0.1947086034797841,3
22230,overloading,-0.19372646091572554,1
9861,inconvenienceing,-0.19344295962916722,3
16170,detraction,-0.19321048698078086,4
24547,tue,-0.19300850193647143,2
18920,wifely,-0.19299804287074432,1
13442,1slider,-0.19289244625858895,2
13882,cockroach,-0.1919993251218499,11
17078,chugged,-0.19138081641867605,7
14930,clustergunk,-0.19134468034768667,6
13772,1-month,-0.19129599188843818,1
10982,uncomfy,-0.19089427825060606,1
12224,haven't,-0.19083731970178924,2
6990,ouverture,-0.1907065043666467,2
24331,"next,,,you",-0.19007464295782778,4
5332,inconveniencing,-0.1896183963450143,4
16768,i-74,-0.18938693121594027,1
16707,judgmental,-0.18931118404002809,3
5487,rubbery,-0.18921049946245963,31
3655,inhibiting,-0.18907728364710497,2
7504,savagely,-0.188689391635473,4
2613,depressing,-0.1881509334819562,10
22720,misrepresent,-0.18796177676779666,2
19783,cloyingly,-0.18792559900281294,3
20512,corroded,-0.1877974684113033,4
12870,junk,-0.18723934655280228,25
18800,disappointments,-0.18686551363388126,8
13892,go???????/,-0.18649178329230698,2
18339,anu,-0.18640643351774827,1
13303,mush.the,-0.18609224012729858,2
14851,burger$14.50,-0.18581124000794874,1
755,.....,-0.18557870313060926,156
10036,week2/26/15,-0.18557068600456406,2
23391,priced.you,-0.1855050193068529,3
11708,gravey,-0.184633142528824,1
10976,unsalted,-0.18434343132320594,1
21200,-seriously,-0.1842394310673059,3
8722,139.0(groupon,-0.18414264922185286,1
3813,waunakee,-0.18413417867808116,6
21521,hives,-0.18410770504325427,5
12059,capp,-0.18382254937158277,1
15595,mangers,-0.18373874078079389,2
1509,false,-0.1837204641520874,53
24155,maltipoo,-0.18347505062474032,5
8227,forfait,-0.18298969131657294,1
13955,5:30pm,-0.18270674191006722,11
13299,disappointment.the,-0.18221097099388367,2
9638,pastitsio,-0.1821550773702579,3
23195,extremelystrenuousandrewarding,-0.1819681978950103,1
12216,florist,-0.18185281396008635,7
12157,expiry,-0.1813642481807023,5
16157,ahhh,-0.1812947316021364,3
5513,beware,-0.18108320921351675,92
16292,unfriendly,-0.1804953669814389,29
22038,shmancy,-0.18000878203244008,1
7896,shitty,-0.17985313674308046,28
9852,etch,-0.17905558894787504,7
23538,unprofessionally,-0.17879918847273382,3
18036,dimura,-0.17864297095686235,3
24332,aaahahaa,-0.1780396780904821,4
16376,cervezas,-0.17765517832057465,4
17325,excaliber,-0.17745170681211683,6
1407,......,-0.17733349673218157,77
18110,unkempt,-0.17725607205893867,4
4611,undercooked,-0.17711865076398497,55
17436,wyndham,-0.1771117343424878,3
19799,unskilled,-0.17697817227195162,7
23882,awakened,-0.1769738440306916,3
9453,12-$15,-0.1769175245240005,10
18996,sol(cleaning,-0.1768992359538913,4
6643,surcharges,-0.17676937137643733,4
13528,dissapointed,-0.1766420484309526,26
6994,sympathique,-0.17652650497132652,3
10811,adequate,-0.1762796455103105,26
22721,incidental,-0.1762646301362331,2
21021,9.29,-0.17588078321194223,3
21204,jacksons,-0.17567062122373475,3
643,bland,-0.17534347967541788,270
6039,unfriendliness,-0.17516710936009366,5
21476,rassasiée,-0.17506342153919988,1
9659,dontdoit,-0.1749749620384385,1
19967,demerits,-0.1747783991077743,1
9041,inappropropriate,-0.1741224559729829,4
22949,;d,-0.17351511241654827,1
12822,experience&disappointed,-0.1730755872515418,4
10979,incessant,-0.17267281895132106,1
19014,robertos,-0.17263961064380715,11
13515,2more,-0.17253147366755464,2
23396,ctrc,-0.17232886088133892,2
2395,worst,-0.1720813564802854,609
5231,gastropub,-0.17201764756008425,5
23438,proclaimed,-0.17180835421387136,1
3547,fuzz,-0.17158990458107404,12
24575,untruths,-0.17130245276774647,2
7606,70+miles,-0.17109527347923903,1
22694,fogged,-0.17092876356477638,2
12732,shoppers,-0.17091465684067078,12
1298,terrible,-0.17088411958700928,521
9471,optional,-0.16947594295337814,7
20725,manapua,-0.16915247547194173,5
1804,votre,-0.16807680818128556,2
1829,tenderloin,-0.167813514349066,40
8138,oyshi,-0.16774617036168324,3
5088,disappointment,-0.16743307929958828,137
7980,gona,-0.16708786146685806,5
15629,tricked,-0.16641176312093756,5
19435,rapidement,-0.1660913137453861,1
8446,freakz,-0.165061629055873,6
17501,nooooo,-0.16494041862124348,1
9467,applebees,-0.16473962445660872,8
6722,sorely,-0.1644997932943169,10
10465,unremarkable,-0.16444966641059092,9
19548,beware!!!!!was,-0.16442016995935188,2
13183,"4,6,8,10",-0.16432796359636678,1
21267,1.25,-0.1638646032196399,2
19529,6:35ish,-0.16346206070496747,4
18174,buttercream,-0.16334601335634583,1
13719,bores,-0.1632821931894813,1
13647,shoplifter,-0.1632116073665307,2
16083,there.they,-0.16295426644310873,1
17691,storming‼,-0.16289581704437056,1
22897,comparrisions,-0.1628099386568217,1
15493,deanna,-0.16276285168645027,2
14960,euclid,-0.16263624581904015,1
17989,product(that,-0.16243609076533871,2
14865,somethings,-0.16149226208314957,5
10497,15mintues,-0.16137310342828307,1
12851,inconvenient,-0.1613516042884446,6
13752,tapinyaki,-0.16130321496009392,1
7794,weary,-0.16109317522348263,7
23296,divider,-0.16074687480265187,4
17322,diarrhea,-0.1605390858364052,22
2747,koloa,-0.1604425850198972,14
8230,aperçu,-0.16000906515987579,1
19305,stirred,-0.1599490333198761,3
8263,recooked,-0.15971057619970852,3
6927,tk,-0.15969211361376753,6
18204,claudia,-0.15955981920718165,1
7001,sleeveless,-0.1595107589723833,3
24284,110/70,-0.15935942050830373,4
15123,cursory,-0.15900907527407468,1
22689,deploreable,-0.15900753056091313,3
23684,unintelligibly,-0.1584131274153741,3
18340,amethyst,-0.15821549289402004,1
8184,bullshit,-0.15800335647589994,3
23475,massed,-0.1577163006474388,1
7672,rhinos,-0.1575234682155991,1
5118,overcooked,-0.15746838926668408,84
1550,bros,-0.15738053012419873,9
21842,meg,-0.15701570792561728,1
13334,overworked,-0.15701070458602379,1
7112,treating,-0.15697196007271785,15
19519,unexperienced,-0.15690282515287468,3
21669,banfiled,-0.15689690153334482,4
21431,sellado,-0.1568511110213069,1
14246,tues.morning,-0.15638456567518375,2
18097,p'tit,-0.15634042749456678,1
13220,organizational,-0.1557573812647387,1
597,registering,-0.1557390482908215,3
7336,orginized,-0.15531901210583507,4
8836,showered,-0.15495510475320526,4
16763,30min(with,-0.1546785749586927,1
22137,-15,-0.15457624109011717,2
7441,marginally,-0.15454533057825373,8
22474,phusion,-0.15435106676320035,4
16349,businesswoman,-0.15434146228920725,3
4623,inedible,-0.15426795358920248,40
1430,unprofessional,-0.15394743910046765,175
5217,pittsburg,-0.15369611165510652,6
22809,shrunk,-0.15357271524612603,3
14524,globe,-0.15321067261240606,2
6619,"-""nobody",-0.15318656782914603,3
24239,microbrews,-0.1525051162187926,1
14840,2-star,-0.15248246926328715,3
22259,coward,-0.15248222102954326,2
2246,weak,-0.15243103687696122,17
17721,bedbug,-0.15220118858555395,5
15213,awnings,-0.1514292229353576,1
17616,l'ambiance,-0.1510666390848069,1
10052,7:21am,-0.1505526310750683,3
23930,glenlivets,-0.15050924097793605,1
20765,phoking,-0.14980379987805775,5
17592,exorbitant,-0.14955011710998256,4
8633,luster,-0.1492508547771329,4
8536,waitlist,-0.14884948257534447,1
19234,attentioné,-0.14870873934535744,1
11586,russe,-0.14861391247403688,1
15009,pharmacist,-0.14857610959483092,18
22512,spottless,-0.14848571102954103,2
17883,puny,-0.14831248251613627,3
16499,thr,-0.14829508566462601,1
21580,dud,-0.14797559485560668,1
15136,discernible,-0.14792110053563898,4
12355,showerheads,-0.14757283467169724,8
18109,odors,-0.14739160532291337,7
9332,tasteless--,-0.1472153310368807,1
19891,property-,-0.14719704149966123,4
15808,298.00,-0.147068808766273,7
22806,naples,-0.14699416000577614,1
19582,11:30pm,-0.1469216936235344,1
22899,walgreen,-0.14685583548035575,1
17414,yess,-0.1466096351741961,1
8734,geisha,-0.14641963402800387,5
21486,liqueur,-0.14627878689863763,1
21487,bouteille,-0.14627878689863763,1
23837,marsha,-0.14619447963688967,4
9176,4x6x12,-0.14617460254016026,5
1956,strung,-0.14608174573038948,3
24476,wann,-0.14594326574633365,1
12549,prada,-0.14559110987285886,4
19768,hoonkk,-0.14554990633285386,1
24339,retauranteurs,-0.14553573258948818,1
9961,-no,-0.14527007477562442,4
23520,specials/,-0.14505674371073196,2
18709,lyft,-0.14492420247470839,3
18259,bks,-0.14442328962559847,2
8814,identity,-0.14436536613937986,6
17233,medexpress,-0.14421636436737784,12
16550,pillow(actually,-0.14408634317142793,3
19078,0100pm,-0.14407421580313384,1
20200,wreck,-0.14405760029073458,2
20446,shortness,-0.14395890103268574,8
3886,"me""hey.is",-0.1438755817587818,3
5652,mangement,-0.14375454264758813,2
15397,yeeeeeeeaaaaaahhhhhh(jeezy,-0.14370459130501034,1
10543,sloppy,-0.143643595492103,12
23262,3:12,-0.1435588545697485,3
23289,excruciatingly,-0.1434691274229129,3
12542,aint,-0.14344081072374945,3
19621,eefco,-0.14270420941678275,4
23055,transcripts,-0.1425931377162034,1
4902,existent,-0.14245418753392033,17
20790,alignments,-0.14177385008107074,2
9411,bleached,-0.1417635346422721,1
1127,stank,-0.14165195497911,11
18916,vegas.com,-0.1416145757162324,12
8622,anyhow-,-0.1414968536715707,3
19458,behaviour,-0.14142175351146208,1
22460,"performers""--",-0.14131817366738475,3
22325,deconstructed,-0.14090662489747008,2
10467,fishtikah,-0.1402445494893401,1
4077,basing,-0.14022932211615516,2
4992,utterly,-0.14016192171653125,17
3900,skells,-0.140061449567295,3
23402,225$.,-0.13978204091929533,2
17167,sharron,-0.1394824638511516,5
21489,boissons,-0.13919539286938773,1
21488,canettes,-0.13919539286938773,1
3747,aaliyah,-0.139004246108997,3
18408,raggedy,-0.13900300561991152,2
2573,mcdonalds,-0.1389207843644842,55
18048,mays,-0.13881852903747932,5
21889,pomodorini,-0.13829100855145024,1
19633,roni,-0.13822909182719606,1
20979,leathery,-0.1381863142250798,4
24555,l8ke,-0.13810778440864696,1
7333,ectopic,-0.13796295612668177,4
2567,tasteless,-0.13655299366299636,99
9686,depressed,-0.13652000921063523,3
21852,judgemental,-0.13642041265097216,2
9182,maté,-0.13601515303509948,1
24413,parfaits,-0.13591508458631796,3
19730,ovarated,-0.13590130245814544,5
944,....,-0.13586223044676007,708
23239,chaparral,-0.1356149420674358,2
20707,update-,-0.1355306668543484,4
4198,tacky,-0.13550498865854327,16
20284,localized,-0.13541966349260645,2
7986,ugh,-0.13479899809653612,42
21430,atún,-0.1347967964079646,1
23671,8:45,-0.13448960497387824,1
21422,sinking,-0.13434349209479424,1
20716,difficultly,-0.1340302577293606,1
12805,capacitor).he,-0.13398089126325216,3
12584,ossington,-0.1339760094064182,7
23206,22.75,-0.1338670195572684,1
22701,4.38,-0.13366533886883902,5
16362,reimbursement,-0.13361901002006651,11
21234,cigratte,-0.13319146090321698,4
12840,discolored,-0.1328957525379244,7
24312,friven,-0.13281386002192205,1
23478,pancita,-0.13273359186171035,1
11942,lacks,-0.1326720662736397,22
19427,45min,-0.13264422706872692,11
23609,slushee,-0.13223398134919553,2
11655,panera,-0.13220475819254682,43
18452,rsvps,-0.13218731415045026,4
17693,vaporising,-0.1321497470947219,1
10492,rekey,-0.13212450679585536,2
18670,almomd,-0.13205890441133536,1
12945,rushy,-0.1319607501304226,2
8619,5:40pm,-0.13182270775142998,3
10956,1:10,-0.13170648166569887,3
8276,inconvenienced,-0.13163571613583283,6
6489,detered,-0.13157840364036108,4
24202,meatiest,-0.1315665791585484,1
5338,snotty,-0.13150808405973427,13
17275,s***ts,-0.131500382112563,4
23463,headgasket,-0.1312603165380827,6
14174,disreputable,-0.13118987771996943,2
20745,deadlines,-0.13109173769183402,4
3487,okras,-0.1310659922642639,2
19935,remedy,-0.13100560304895287,6
18333,knacks,-0.13089176445351428,1
11026,garaged,-0.13042904704820318,5
4512,sleeze,-0.12998693397702327,1
8139,goyemon,-0.12978890148576852,3
5071,untrustworthy,-0.1294959603205423,3
20633,boutiques,-0.129027551964367,1
18986,gristly,-0.1286786824908431,6
3814,cuco,-0.1286588950655062,6
9937,capacitor,-0.12854276041925283,5
16606,goint,-0.1284289262585243,3
18756,subsiding,-0.12834709216587753,1
8635,10mins,-0.12819576465468632,5
13579,delays,-0.12806178757023515,12
11007,comparably,-0.12805671358963525,1
15046,530pm,-0.1277634548929015,5
17926,expound,-0.12763392596113718,2
14929,clump,-0.1275631202317911,6
5854,dispuestos,-0.12743373368455235,1
16470,ushers,-0.12728583614105737,4
23877,downsizing,-0.1272409275818405,1
18529,insulted,-0.1272312180876228,7
8926,congregate,-0.12722986342955292,1
16943,googling,-0.12688682048597924,3
14216,unclassy,-0.1266628618953915,3
10922,7:15,-0.12664110354099484,6
13133,doughy,-0.12653341792735154,11
17919,flor,-0.12646245016606572,8
9783,liars,-0.12632770433005308,15
14749,welhelming,-0.12622868462418957,2
2449,stickers,-0.1262189484677848,12
14033,uproar,-0.12616189007170314,3
